c alpha coal mu x0 hom homLow homHigh
250 2.05 0.1 0.1 2980.96 4.36681e-08 2.59197e-08 6.04997e-08
250 2.05 0.1 1 2980.96 6.87303e-22 1.70792e-24 1.37287e-21
250 2.05 1 0.001 2980.96 0.0158026 0.0156396 0.0159639
250 2.05 1 0.01 2980.96 0.000198026 0.000186099 0.000209582
250 2.05 1 0.1 2980.96 4.3668e-07 2.62885e-07 6.11775e-07
250 2.05 1 1 2980.96 6.87303e-21 1.70784e-23 1.37287e-20
250 2.05 0.01 0.001 8103.08 7.50267e-06 7.13625e-06 7.86865e-06
250 2.05 0.01 0.01 8103.08 5.60663e-08 4.05393e-08 7.14968e-08
250 2.05 0.01 0.1 8103.08 1.70681e-14 6.71566e-15 3.00544e-14
250 2.05 0.01 1 8103.08 3.95532e-74 7.11411e-76 7.83949e-74
250 2.05 0.1 0.001 8103.08 7.40431e-05 7.0439e-05 7.75774e-05
250 2.05 0.1 0.01 8103.08 5.58723e-07 4.0406e-07 7.09568e-07
250 2.05 0.1 0.1 8103.08 1.70681e-13 6.7157e-14 3.0164e-13
250 2.05 0.1 1 8103.08 3.95532e-73 7.11411e-75 7.83949e-73
250 2.05 1 0.001 8103.08 0.000685194 0.000653283 0.00071554
250 2.05 1 0.01 8103.08 5.46509e-06 3.90365e-06 6.99715e-06
250 2.05 1 0.1 8103.08 1.70681e-12 6.71564e-13 3.00545e-12
250 2.05 1 1 8103.08 3.95532e-72 7.11411e-74 7.83949e-72
